"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"22415459865333760","","","2011-01-04 22:13:56 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Congrats to Solar Sister (@solar_sister) on being selected as a semifinalist for the 2011 Echoing Green Fellowship!!","","","",""
"22349198959579136","","","2011-01-04 17:50:38 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Solar_Sister: & @angazadesign collaboration profiled in Celebrating Progress Africa http://fb.me/Nrs4ER0X thanks @cpafrica @nmachiji ...","22333592575148032","32377320","2011-01-04 16:48:38 +0000",""
"20559024911028225","","","2010-12-30 19:17:08 +0000","web","Help Angaza and Solar Sister reach our goal of 200 solar lights by the end of 2010! www.angazadesign.com/give.html","","","",""
"14782219444813824","","","2010-12-14 20:42:10 +0000","web","Angaza has teamed up with Solar Sister to help Ugandan women entrepreneurs sell Angaza's solar lights! Donate today! http://bit.ly/eojWo8","","","",""
"11514168226086912","","","2010-12-05 20:16:06 +0000","web","New Angaza website is up and running!! Check it out: www.angazadesign.com Thanks @bcsilverthorn!!","","","",""
"14887577726","","","2010-05-28 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","The final round of the BASES Social-E Challenge is Friday at Stanford in the Cypress Room in Tresidder, 1-4. Free and open to the public!","","","",""
"14917206209","","","2010-05-28 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","Angaza pitches today at 2:30 for the final round of the BASES Social-E Challenge in the Cypress Room in Tresidder. Come watch us!","","","",""
"13774690393","","","2010-05-11 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","Check out the Stanford Goat Project tomorrow 11-2 in White Plaza: http://goats.stanford.edu/. It benefits small businesses in rural Africa.","","","",""
"13473475057","","","2010-05-06 00:00:00 +0000","web","Angaza featured in Fast Company at the Stanford d.school's Beta Trade Show last week! http://bit.ly/8ZswYN","","","",""
"13403569287","","","2010-05-05 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","You can read about Lesley and Bryan's experiences as they user test in Tanzania on Angaza's blog: http://angaza.wordpress.com","","","",""
"13291344540","","","2010-05-03 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","Lesley and Bryan are on the ground in Arusha, Tanzania! They'll be there for the week doing user testing with our new prototypes.","","","",""
"13144894787","","","2010-04-30 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","Angaza Design has been selected as a finalist in the BASES Social-E Challenge! http://bit.ly/aY0UU9","","","",""
"13088883346","","","2010-04-29 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","Angaza is presenting our business plan today for the second round of the BASES Social-E Challege! http://bit.ly/aY0UU9","","","",""
"13092913198","","","2010-04-29 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","Angaza will be at the Launchpad Trade Show this afternoon at the Stanford d.school. Come check us out between 4 and 6 in the lobby!","","","",""
"12718375242","","","2010-04-23 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","Lesley is sitting on a panel at the 2010 BCSSA ""RISE"" Gala for social entrepreneurship at Berkeley on Sunday http://bit.ly/9DAf4J","","","",""
"12484960535","","","2010-04-20 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","Bill Gates just asked the crowd at Stanford, ""Are the brightest minds working on the most important problems?"" At Angaza we think we are.","","","",""
"12435875963","","","2010-04-19 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","Check us out on Facebook: http://www.facebook.com/AngazaDesign","","","",""
"12371406562","","","2010-04-18 00:00:00 +0000","web","We just bought our flights to return to Arusha, Tanzania in two weeks! We'll be user testing with our prototypes there again!","","","",""
"11790199500","","","2010-04-07 00:00:00 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Angaza design at the Cool Product Expo! http://yfrog.com/5051ldj","","","",""
"10279196466","","","2010-03-10 00:00:00 +0000","web","Angaza has been selected as a semifinalist in the Stanford Social-E Challenge business plan competition!","","","",""
"9959234618","","","2010-03-04 00:00:00 +0000","web","Angaza has twitter!!","","","",""
"9989474287","","","2010-03-04 00:00:00 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Angaza in the news: we won 2nd prize at Harvard's pitch for change competition! http://j.mp/90nRwJ","","","",""
